show_id,content_types,title,director,cast,country,date_added,release_year,rating,duration,genres,description
s4112,TV Show,The Kirlian Frequency,Unknown,"Nicolás Van De Moortele, Letizia Denise Bloisi, María Dupláa, Ciro Herce, Milagros Molina, Jorge Pinarello, Casper Uncal, Jorge Luis Alonso",Argentina,"February 15, 2019",2017,Tv-14,1,"International Tv Shows, Spanish-Language Tv Shows, Tv Horror","In The Midnight Hour, A Lone Dj Broadcasts The Strangest – And Scariest – Tales From The Outer Edges Of Kirlian, A Lost City Somewhere In Argentina."
s4113,Movie,Ugly Aur Pagli,Sachin Kamlakar Khot,"Mallika Sherawat, Ranvir Shorey, Tinnu Anand, Sushmita Mukherjee, Manish Anand, Vihang Nayak, Bharati Achrekar, Zeenat Aman",India,"February 15, 2019",2008,Tv-14,115,"Comedies, International Movies, Romantic Movies","Everyday Guy Kabir Is Thrown For A Loop When He Meets Kuhu, A Freewheeling Party Girl. Now, He'S A Changed Man, Dancing, Running Half-Naked Through The Streets And Donning Ladies' Shoes At Her Whim."
s4114,Movie,Yucatán,Daniel Monzón,"Luis Tosar, Rodrigo De La Serna, Joan Pera, Stephanie Cayo, Gloria Muñoz, Adrián Núñez, Alicia Fernández, Jorge Asín, Agustín Jiménez, Lupe Cartié Roda, Txell Aixendri, Xavi Lite, Alejandro Vera, João Lagarto",Spain,"February 15, 2019",2018,Tv-Ma,130,"Comedies, International Movies",Competing Con Artists Attempt To Creatively And Ruthlessly Swindle A Fatherly Lottery Winner While On A Lively Cruise From Spain To Mexico.
s4115,TV Show,Barbie Dreamhouse Adventures,Unknown,"America Young, Kirsten Day, Cassandra Morris, Cassidy Naber, Ritesh Rajan","United States, Canada","February 14, 2019",2018,Tv-Y,3,Kids' Tv,Get To Know Barbie And Her Bffs – Including Next-Door Neighbor Ken – In This Animated Vlog Of Adventures Filmed Inside Her Family'S New Dreamhouse.
s4116,Movie,"Ken Jeong: You Complete Me, Ho",Jon M. Chu,Ken Jeong,USA,"February 14, 2019",2019,Tv-Ma,62,Stand-Up Comedy,"In His First-Ever Stand-Up Special, Ken Jeong Pays Tribute To His Wife And Shares Stories About Hollywood And How ""The Hangover"" Saved His Life."
s4117,TV Show,Velvet Colección,Unknown,"Marta Hazas, Asier Etxeandía, Adrián Lastra, Diego Martín, Fernando Guallar, Llorenç González, Megan Montaner, Mónica Cruz, Marta Torné, Andrea Duro, Aitana Sánchez-Gijón, Adriana Ozores, Imanol Arias",Spain,"February 14, 2019",2018,Tv-14,2,"International Tv Shows, Romantic Tv Shows, Spanish-Language Tv Shows","In The Late '60S, Fashion Designer Ana Enlists Friends Clara, Pedro And Raúl To Open A Store And Design School In Barcelona In This ""Velvet"" Spinoff."
s4118,Movie,Period. End Of Sentence.,Rayka Zehtabchi,Unknown,USA,"February 12, 2019",2018,Tv-Pg,26,Documentaries,"In Rural India, Where The Stigma Of Menstruation Persists, Women Make Low-Cost Sanitary Pads On A New Machine And Stride Toward Financial Independence."
s4119,TV Show,Iron Ladies,Unknown,"Aviis Zhong, Ben Wu, Ada Pan, Jacqueline Zhu, Gabriel Lan, Jack Lee, Wu Ting-Chien, Wills Sia, Su Yen-Ti, Jenny Huang",Taiwan,"February 9, 2019",2018,Tv-14,1,"International Tv Shows, Romantic Tv Shows, Tv Dramas",Three 30-Something Women In High-Level Jobs At A Beauty E-Commerce Firm Seem To Have It All – Except When It Comes To Love And Romantic Chemistry.
s4120,TV Show,The Break,Unknown,"Yoann Blanc, Guillaume Kerbush, Anne Coesens, Jasmina Douieb, Tom Audenaert, Sam Louwyck, Catherine Salée, Jean-Henri Compère",Belgium,"February 9, 2019",2018,Tv-Ma,2,"Crime Tv Shows, International Tv Shows, Tv Dramas","A Police Detective Mourning A Painful Loss Moves Back To His Peaceful Hometown, Only To Be Drawn Into A Murder Case That Dredges Up Dark Secrets."
s4121,Movie,High Flying Bird,Steven Soderbergh,"André Holland, Zazie Beetz, Bill Duke, Kyle Maclachlan, Melvin Gregg, Sonja Sohn, Zachary Quinto",USA,"February 8, 2019",2019,Tv-Ma,91,"Dramas, Sports Movies","When An Nba Lockout Sidelines His Big Rookie Client, An Agent Hatches A Bold Plan To Save Their Careers – And Disrupt The League'S Power Structure."
s4122,Movie,Kevin Hart'S Guide To Black History,Tom Stern,"Kevin Hart, Saniyya Sidney, Lil Rel Howery, Eoghan Thomas Murphy, Tiffany Haddish, Al Shearer, Lonnie Chavis, Alphonso Mcauley, Nika Williams, Barry Brewer, Greg Germann, John Ennis, Jay Johnston",USA,"February 8, 2019",2019,Tv-Pg,63,"Children & Family Movies, Comedies",Kevin Hart Highlights The Fascinating Contributions Of Black History’S Unsung Heroes In This Entertaining – And Educational – Comedy Special.
s4123,TV Show,One Day At A Time,Unknown,"Justina Machado, Rita Moreno, Todd Grinnell, Isabella Gomez, Marcel Ruiz, Stephen Tobolowsky",USA,"February 8, 2019",2019,Tv-Pg,3,Tv Comedies,"In A Reimagining Of The Tv Classic, A Newly Single Latina Mother Raises Her Teen Daughter And Tween Son With The ""Help"" Of Her Old-School Mom."
s4124,Movie,Remastered: The Two Killings Of Sam Cooke,Kelly Duane De La Vega,Sam Cooke,USA,"February 8, 2019",2019,Tv-Ma,74,"Documentaries, Music & Musicals","While Sam Cooke Rose To Stardom As A Soul Singer, His Outspoken Views On Civil Rights Drew Attention That May Have Contributed To His Death At Age 33."
s4125,Movie,The Tree Of Blood,Julio Medem,"Úrsula Corberó, Álvaro Cervantes, Najwa Nimri, Patricia López Arnaiz, Daniel Grao, Joaquín Furriel, Maria Molins, Emilio Gutiérrez Caba, Luisa Gavasa, José María Pou, Ángela Molina",Spain,"February 8, 2019",2018,Tv-Ma,136,"Dramas, Independent Movies, International Movies","As A Young Couple Write The Story Of Their Families' Shared History, Both Reveal Their Relatives' Dark Secrets And One Must Make A Painful Confession."
s4126,TV Show,The Last Of The Schmucks,Unknown,"Chico, Ahmed Mekky, Hesham Maged, Bayoumi Fouad, Dina El-Sherbiny",Egypt,"February 7, 2019",2017,Tv-Ma,1,"International Tv Shows, Tv Comedies","The Year Is 2041 And A Dispute Between A Man And His Wife Has Set The Human Race Back. In This Battle Of The Sexes, The Primitive Life Isn'T So Simple."
s4127,TV Show,Hidden Worlds,Unknown,"Adel Imam, Salah Abdallah, Hiba Majdi, Bushra, Fathy Abdel Wehab, Rania Farid Shawki, Ahmad Wafiq",Egypt,"February 5, 2019",2018,Tv-14,1,"Crime Tv Shows, International Tv Shows, Tv Dramas","While Investigating An Actress’S Supposed Suicide And Her Connection To The Mafia, A Veteran Journalist Discovers That Corruption Runs Deep."
s4128,TV Show,Live,Unknown,"Jung Yu-Mi, Lee Kwang-Soo, Bae Seong-Woo, Bae Jong-Ok, Sung Dong-Il",South Korea,"February 5, 2019",2018,Tv-Ma,1,"Crime Tv Shows, International Tv Shows, Korean Tv Shows",The Police Officers At South Korea'S Busiest Patrol Division Toil Day And Night As Keepers Of Law And Peace – But The Reality Is Far From Orderly.
s4129,Movie,"Ray Romano: Right Here, Around The Corner",Michael Showalter,Ray Romano,USA,"February 5, 2019",2019,Tv-Ma,59,Stand-Up Comedy,"Ray Romano Cut His Stand-Up Teeth At The Comedy Cellar In New York. Now, In His First Comedy Special In 23 Years, He Returns To Where It All Began."
s4130,TV Show,Safe,Unknown,"Michael C. Hall, Amanda Abbington, Marc Warren, Hannah Arterton, Audrey Fleurot, Nigel Lindsay",UK,"February 5, 2019",2018,Tv-Ma,1,"British Tv Shows, Crime Tv Shows, International Tv Shows","After His Teenage Daughter Goes Missing, A Widowed Surgeon In An Affluent Neighborhood Begins Unearthing Dark Secrets About The People Closest To Him."
s4131,TV Show,Tayee,Unknown,"Amr Youssef, Amr Abdel Guelil, Saba Mubarak",Egypt,"February 5, 2019",2018,Tv-Ma,1,"International Tv Shows, Tv Dramas",An Egyptian Doctor Becomes A Police Informant And Uses His Rare Gift Of Tracking Ancient Artifacts In The Smuggling Business.
s4132,TV Show,Violet Evergarden,Unknown,"Yui Ishikawa, Takehito Koyasu, Daisuke Namikawa, Aya Endo, Koki Uchiyama, Minori Chihara, Haruka Tomatsu",Japan,"February 5, 2019",2018,Tv-14,1,"Anime Series, International Tv Shows, Romantic Tv Shows","The War Is Over, And Violet Evergarden Needs A Job. Scarred And Emotionless, She Takes A Job As A Letter Writer To Understand Herself And Her Past."
s4133,TV Show,Romance Is A Bonus Book,Unknown,"Lee Jong-Suk, Lee Na-Young, Jung Eugene, Wi Ha-Jun, Kim Tae-Woo, Kim Yu-Mi, Cho Han-Cheul, Kim Sun-Young",South Korea,"February 3, 2019",2019,Tv-14,1,"International Tv Shows, Korean Tv Shows, Romantic Tv Shows",A Gifted Writer Who'S The Youngest Editor-In-Chief Ever At His Publishing Company Gets Enmeshed In The Life Of A Former Copywriter Desperate For A Job.
s4134,Movie,Await Further Instructions,Johnny Kevorkian,"Sam Gittins, Grant Masters, Neerja Naik, Abigail Cruttenden, Kris Saddler, Holly Weston, David Bradley",UK,"February 2, 2019",2018,Tv-Ma,91,"Horror Movies, Sci-Fi & Fantasy","A Family’S Tense Reunion Turns Terrifying When They Get Trapped In Their Home By An Unknown Force, And Sinister Commands Begin Appearing On Their Tv."
s4135,Movie,Manusangada,Amshan Kumar,"Rajeev Anand, Manimegalai, A.S. Sasi Kumar, Vidhur Rajarajan, Sheela Rajkumar, Sethu Darwin, Anand Sampath, Karuna Prasad",India,"February 2, 2019",2017,Tv-14,93,"Dramas, Independent Movies, International Movies","When Caste Discrimination Prevents A Villager From Giving His Deceased Father A Rightful Burial, He Takes His Fight For Equality To Court."
s4136,Movie,14 Minutes From Earth,"Adam Davis, Jerry Kolber, Trey Nelson, Erich Sturm",Unknown,USA,"February 1, 2019",2016,Tv-Ma,84,Documentaries,A Google Executive Boldly Attempts A Death-Defying Mission To Travel To Space And Free-Fall Back To Earth Without A Rocket.
s4137,Movie,Dear Ex,"Hsu Chih-Yen, Mag Hsu","Roy Chiu, Hsieh Ying-Xuan, Joseph Huang, Spark Chen",Taiwan,"February 1, 2019",2018,Tv-Ma,100,"Comedies, Dramas, International Movies","A Teen Navigates A Bitter Feud Between His Willful Mom And A Free-Spirited Man, Who'S The Lover And Insurance Beneficiary Of His Recently Deceased Dad."
s4138,Movie,Free Rein: Valentine'S Day,Unknown,"Jaylen Barron, Joe Ashman, Manpreet Bambra, Celine Buckens, Freddy Carter, Bruce Herbelin-Earle, Kerry Ingram, Charlotte Jordan, Geoffrey Mcgivern, Martin Bobb-Semple, Sadie Simm, Carla Woodcock",USA,"February 1, 2019",2019,Tv-G,51,"Children & Family Movies, Dramas","Love Is In The Air As Zoe And Friends Go On A Quest To Find A Fabled Maid'S Stone. But When Rivalry Blinds Them To Danger, It'S Raven To The Rescue!"
s4139,Movie,Lego Dc Comics: Batman Be-Leaguered,Rick Morales,"Dee Bradley Baker, Troy Baker, John Dimaggio, Grey Delisle, Tom Kenny, Nolan North, Khary Payton, James Arnold Taylor",USA,"February 1, 2019",2014,Tv-Y7,22,Movies,"When Superman And The Other Justice League Superheroes Start Disappearing, It'S Up To Batman To Unravel The Caper And Save The Day."
s4140,Movie,Lego Marvel Super Heroes: Black Panther,Michael D. Black,"James Mathis Iii, Keston John, Yvette Nicole Brown, Daisy Lightfoot, Isaac C. Singleton Jr., Trevor Devall, Liam O'Brien, Mick Wingert, Fred Tatasciore, Laura Bailey",USA,"February 1, 2019",2018,Tv-Y7,22,Children & Family Movies,"When Thanos Joins Forces With Villains Killmonger And Klaue To Destroy Earth, Black Panther Rushes To Stop Them From Stealing Wakanda'S Vibranium."
s4141,Movie,Lego Marvel Super Heroes: Guardians Of The Galaxy,Unknown,Unknown,USA,"February 1, 2019",2017,Tv-Y,22,Children & Family Movies,"The Guardians Are On A Mission To Deliver The Build Stone To The Avengers Before The Ravagers, Thanos And His Underlings Steal It From Them."
s4142,TV Show,Littlest Pet Shop: A World Of Our Own,Unknown,"Rhona Rees, Ingrid Nilson, Diana Kaarina, Travis Turner, Lili Beaudoin, Kyle Rideout, Vincent Tong, Alessandro Juliani, Ian Hanlin, Brittney Wilson, Bethany Brown, Tabitha St. Germain",USA,"February 1, 2019",2018,Tv-Y7,2,Kids' Tv,"In Paw-Tucket, Pets Of All Types Form Friendships, Pursue Their Passions And Have A Great Time Being Themselves."
s4143,TV Show,Russian Doll,Unknown,"Natasha Lyonne, Charlie Barnett, Yul Vazquez, Elizabeth Ashley, Dascha Polanco, Jeremy Bobb, Greta Lee, Rebecca Henderson, Brendan Sexton Iii, Chloë Sevigny, Brooke Timber",USA,"February 1, 2019",2019,Tv-Ma,1,"Tv Comedies, Tv Dramas",Nadia Keeps Dying And Reliving Her 36Th Birthday Party. She'S Trapped In A Surreal Time Loop – And Staring Down The Barrel Of Her Own Mortality.
s4144,TV Show,Sparta,Unknown,"Alexander Petrov, Artyom Tkachenko, Valeria Shkirando, Marina Kaletskaya, Alisa Lozovskaya, Olga Sutulova, Fillip Gorenshtein, Olga Vinichenko, Petar Zakavitsa, Yan Gakharmanov",Russia,"February 1, 2019",2018,Tv-Ma,1,"Crime Tv Shows, International Tv Shows, Tv Dramas","While Investigating The Mysterious Death Of A Teacher, A Grizzled Detective Gets Caught Up In The World Of A High-Stakes Virtual Reality Game."
s4145,TV Show,Sword Art Online Alternative: Gun Gale Online,Unknown,"Tomori Kusunoki, Yoko Hikasa, Kazuyuki Okitsu, Chinatsu Akasaki",Japan,"February 1, 2019",2018,Tv-Ma,1,"Anime Series, International Tv Shows",College Student Karen Takes Up Gun Gale Online And Gets A Reputation As The Pink Demon. Then Her Gaming Buddy Pitohui Asks Her To Join The Squad Jam.
s4146,Movie,True: Happy Hearts Day,Unknown,"Michela Luci, Jamie Watson, Eric Peterson, Cory Doran, Nicolas Aqui","United States, Canada","February 1, 2019",2019,Tv-Y,24,Children & Family Movies,"True And Bartleby Try To Cheer Up The Rainbow Kingdom’S Loneliest Citizen, But His Gloomy Mood Is Contagious! Can A Trio Of Wishes Turn Things Around?"
s4147,Movie,Velvet Buzzsaw,Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Zawe Ashton, Toni Collette, John Malkovich, Natalia Dyer, Daveed Diggs, Tom Sturridge",USA,"February 1, 2019",2019,R,113,"Dramas, Thrillers","A Feared Critic, An Icy Gallery Owner And An Ambitious Assistant Snap Up A Recently Deceased Artist'S Stash Of Paintings – With Dire Consequences."
s4148,Movie,Hantu Kak Limah,Mamat Khalid,"Awie, Arab Khalid, Sharwani Ns, Tj Isa, Delimawati, Zul Ariffin, Uqasha Senrose, Ropie Cecupak",Malaysia,"January 31, 2019",2018,Tv-Pg,110,"Comedies, Horror Movies, International Movies","When Kak Limah Turns Up Dead Shortly After Her Marriage To A Much Younger Man, Her Pesky Ghost Haunts The Villagers, Who Can'T Seem To Get Rid Of Her."
s4149,Movie,Love Off The Cuff,Pang Ho-Cheung,"Miriam Chin Wah Yeung, Shawn Yue, Paul Chun, Jiang Mengjie, Wang Xiao Chen, Siu Yam Yam, Kwok Cheung Tsang, Toby Lee, Dada Chan, Hugo Ng","China, Hong Kong","January 31, 2019",2017,Tv-Ma,120,"Comedies, Dramas, International Movies",Cherie And Jimmy'S Relationship Is In A Rut – Until Cherie'S Estranged Father Shows Up And A Woman From Jimmy'S Past Shows Up With A Hidden Agenda.
s4150,TV Show,Paprika,Unknown,"Kaycie Chase, David Gasman, Tom Morton, Lee Delong, Barbara Weber-Scaff",Unknown,"January 31, 2019",2018,Tv-Y,1,Kids' Tv,Stan And Olivia – The Amazingly Different Paprika Twins – Use Their Boundless Enthusiasm To Turn Everyday Life Into An Extraordinary Adventure.
s4151,Movie,Maharaja: The Story Of Ranjit Singh,Amarjit Virdi,"Gurpreet Guggi, Rocky Bhardwaj, Brijesh Ahuja, Gick Grewal, Inderjit Grewal, Lekhraj Thakur",Unknown,"January 30, 2019",2010,Tv-14,56,"Dramas, International Movies","The Tale Of Legendary Warrior King Ranjit Singh, And His Rise To Establishing Punjab’S Sikh Empire, Comes To Life In This Animated Feature."
s4152,Movie,Virsa,Pankaj Batra,"Arya Babbar, Kanwaljeet Singh, Gulshan Grover, Mehreen Raheel, Aparna Sharma, Aman Dhaliwal, Noman Ijaz","India, Pakistan","January 30, 2019",2010,Tv-14,127,"Dramas, International Movies, Music & Musicals",A Man Is Disheartened When He Visits His Well-To-Do Son And Grandkids In Australia And Sees They Have Detached From Their Traditional Indian Morals.
s4153,Movie,Bhasmasur,Nishil Sheth,"Imran Rasheed, Mittal Chouhan, Trimala Adhikari, Bhushan Vikas, Ravi Goswami, Raghav Dutt, Kumkum Chouhan, Rohan Mobarsa",India,"January 29, 2019",2017,Tv-14,74,"Dramas, Independent Movies, International Movies","In This Heart-Wrenching Coming-Of-Age Story, A Young Boy Embarks On An Arduous Trek With His Debt-Ridden Father To Sell Their Beloved Family Donkey."
s4154,Movie,"Gabriel ""Fluffy"" Iglesias: One Show Fits All",Manny Rodriguez,Gabriel Iglesias,Unknown,"January 29, 2019",2019,Tv-14,91,Stand-Up Comedy,"Gabriel ""Fluffy"" Iglesias Discusses His Teenage Son And Encounters With Snoop Dogg, Chris Rock And Vicente Fernández In This Stand-Up Special For 2019."
s4155,Movie,High Society,Byun Hyuk,"Park Hae-Il, Su Ae, Yoon Je-Moon, Ra Mi-Ran, Lee Jin-Wook, Kim Gyu-Sun, Han Ju-Yeong, Kim Hae-Gon, Nam Moon-Cheol, Jang So-Yeon",South Korea,"January 29, 2019",2018,Tv-Ma,137,"Dramas, International Movies","A Deputy Curator Of A Chaebol-Funded Art Gallery And Her Husband, A Politically Ambitious Economics Professor, Will Do Anything To Join The Über-Elite."
s4156,Movie,Up Among The Stars,Zoe Berriatúa,"Luis Callejo, Jorge Andreu, Macarena Gómez, Magüi Mira, Álvaro Roig, María Morales, José Luis García Pérez, Kiti Mánver, Ingrid García Jonsson, Liz Lobato",Spain,"January 29, 2019",2018,Tv-Ma,86,"Dramas, International Movies, Sci-Fi & Fantasy","A Grieving Filmmaker Struggling To Keep Custody Of His Young Son After His Wife'S Death Uses Magical, Imaginary Stories To Maintain Their Bond."
s4157,Movie,Alt-Right: Age Of Rage,Adam Bhala Lough,"Daryle Lamont Jenkins, Richard Spencer",Unknown,"January 28, 2019",2018,Tv-Ma,106,Documentaries,This Documentary Follows A White Power Leader And An Antifa Activist Leading Up To The Charlottesville Riots In The First Year Of Trump'S Presidency.
s4158,Movie,Habibie & Ainun,Faozan Rizal,"Reza Rahadian, Bunga Citra Lestari, Tio Pakusadewo, Ratna Riantiarno, Mike Lucock, Vitta Mariana Barrazza, Christoffer Nelwan","Indonesia, Singapore","January 28, 2019",2012,Tv-14,125,"Dramas, International Movies, Romantic Movies","This Companion To 2016'S ""Rudy Habibie"" Traces The Relationship Between Indonesia’S Third President And His Wife Behind The Scenes Of Their Public Lives."
s4159,Movie,Nathicharami,Mansore,"Sruthi Hariharan, Sanchari Vijay, Sharanya, Balaji Manohar, Greeshma Sridhar, Harshil Koushik, Shaanthala, Gopalkrishna Deshpande",India,"January 28, 2019",2018,Tv-Ma,114,"Dramas, Independent Movies, International Movies","Reeling From The Loss Of Her Husband, A Widow Struggles To Fulfill Her Physical And Emotional Desires Despite Social Taboos Around Female Sexuality."
